GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8612	NA	4.56e-01	0.8265	0.7446794	0.6154732	36.54	PLPP2	phospholipid phosphatase 2
610	NA	7.11e-01	1.1576	0.3704411	0.4288252	18.77	HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2
566	NA	8.63e-01	1.021	-0.1726887	-0.176315	18.78	AZU1	azurocidin 1
105372235	NA	6.60e-02	1.0542	1.8381472	1.9378623	16.36	LOC105372235	uncharacterized LOC105372235
102725180	NA	3.71e-01	0.9687	0.8937895	0.865839	18.75	LOC102725180	collagen alpha-1(VII) chain
255057	NA	4.19e-01	0.7303	0.8078772	0.5900025	43.36	CBARP	CACN subunit beta associated regulatory protein
102723811	NA	9.05e-01	0.9089	-0.1198571	-0.1089419	30.36	LOC102723811	uncharacterized LOC102723811
148046	NA	4.96e-01	0.8077	0.6800823	0.549303	47.82	CIRBP-AS1	CIRBP antisense RNA 1
1943	NA	8.99e-01	1.1333	0.1268985	0.1438101	24.74	EFNA2	ephrin A2
10297	NA	5.71e-02	0.4119	1.9026509	0.783669	67.02	APC2	APC regulator of WNT signaling pathway 2
92840	NA	5.01e-01	0.7867	-0.6729427	-0.5293788	42.46	REEP6	receptor accessory protein 6
100302210	NA	7.80e-01	0.6822	0.2791273	0.1904252	28	MIR1909	microRNA 1909
100288123	NA	1.94e-01	0.5015	1.2976803	0.6508231	70.15	LOC100288123	uncharacterized LOC100288123
113179	NA	3.76e-01	0.6982	0.8850338	0.6179462	45.17	ADAT3	adenosine deaminase tRNA specific 3
255193	NA	5.12e-01	1.2095	0.6553295	0.7925985	12.47	CSNK1G2-AS1	CSNK1G2 antisense RNA 1
113177	NA	5.79e-01	0.4734	0.554845	0.2626515	58.21	IZUMO4	IZUMO family member 4
268	NA	4.73e-01	1.0068	-0.7182794	-0.7231507	17.51	AMH	anti-Mullerian hormone
101928572	NA	1.24e-01	0.661	1.5373636	1.0162455	58.9	LOC101928572	uncharacterized LOC101928572
360200	NA	9.58e-01	0.9766	0.0523932	0.0511655	33.26	TMPRSS9	transmembrane serine protease 9
80032	NA	7.65e-01	0.7945	-0.2984168	-0.2370964	41.16	ZNF556	zinc finger protein 556
101928631	NA	1.38e-01	0.9348	1.4843654	1.3875946	14.52	LOC101928631	
8698	NA	4.78e-01	0.8831	0.7092403	0.626351	58.31	S1PR4	sphingosine-1-phosphate receptor 4
284422	NA	6.16e-01	0.6285	0.5008807	0.3148087	78.22	SMIM24	small integral membrane protein 24
6915	NA	3.11e-01	0.9534	1.0122737	0.9651371	28.76	TBXA2R	thromboxane A2 receptor
107985297	NA	3.99e-01	1.0235	-0.8436772	-0.8635233	19.66	LOC107985297	replaced by ID 10036
440503	NA	5.84e-01	0.8741	0.5482436	0.479195	51.9	PLIN5	perilipin 5
5802	NA	5.75e-01	0.9056	0.5610211	0.508083	78.79	PTPRS	protein tyrosine phosphatase receptor type S
257000	NA	8.48e-01	0.7464	-0.1915721	-0.1429952	49.2	TINCR	TINCR ubiquitin domain containing
107985320	NA	7.25e-01	0.6544	0.3513888	0.2299474	48.09	LOC107985320	uncharacterized LOC107985320
374875	NA	2.12e-01	0.4404	1.248571	0.5499112	81.18	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like
163154	NA	2.61e-01	0.587	1.1248795	0.6603387	51.36	PRR22	proline rich 22
100500888	NA	5.33e-02	0.3827	1.9326719	0.7395512	48.75	MIR3940	microRNA 3940
970	NA	1.19e-01	0.9004	-1.557558	-1.402445	26.29	CD70	CD70 molecule
107985302	NA	6.09e-01	0.7348	-0.5120498	-0.3762743	25.95	LOC107985302	
10045	NA	6.45e-01	0.9752	0.4606225	0.4492164	20.91	SH2D3A	SH2 domain containing 3A
92960	NA	9.37e-01	0.8604	0.0792106	0.0681544	26.01	PEX11G	peroxisomal biogenesis factor 11 gamma
105372261	NA	3.34e-01	0.8547	-0.9663618	-0.8259879	18.41	LOC105372261	uncharacterized LOC105372261
199675	NA	6.33e-01	1.0837	0.4780371	0.5180661	25.52	MCEMP1	mast cell expressed membrane protein 1
100507567	NA	2.86e-01	0.8309	1.0664216	0.8860436	26.65	RAB11B-AS1	RAB11B antisense RNA 1
284385	NA	2.52e-01	0.4302	-1.1458885	-0.4929456	53.49	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head)
100505555	NA	8.58e-01	1.1088	0.1791405	0.1986374	21.33	LOC100505555	uncharacterized LOC100505555
105372272	NA	3.40e-01	0.9117	0.9545212	0.8702087	50.77	LIMASI	lncRNA inflammatory and mucous response associated, antisense to ICAM1
1995	NA	2.27e-01	1.0176	1.2087196	1.2299572	35.64	ELAVL3	ELAV like RNA binding protein 3
115950	NA	5.30e-01	0.4555	0.6281737	0.286159	79.24	ZNF653	zinc finger protein 653
126068	NA	6.88e-01	0.6904	0.402062	0.2775856	78.01	ZNF441	zinc finger protein 441
126069	NA	4.61e-01	0.6407	-0.7369146	-0.4721325	62.72	ZNF491	zinc finger protein 491
284390	NA	1.68e-01	0.5453	1.3800975	0.7526034	76.2	ZNF763	zinc finger protein 763
105372275	NA	8.02e-01	0.8181	-0.2513186	-0.2056162	18.93	LOC105372275	
100529855	NA	6.68e-01	0.392	0.4294928	0.1683522	79.39	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)
7568	NA	6.71e-01	0.3934	0.4246845	0.1670781	75.43	ZNF20	zinc finger protein 20
90589	NA	7.26e-01	0.7091	0.3500096	0.248191	39.42	ZNF625	zinc finger protein 625
105372278	NA	8.29e-01	1.1103	0.2165667	0.2404458	21.13	LINC02926	long intergenic non-protein coding RNA 2926
84261	NA	2.00e-01	0.5365	-1.2806614	-0.6870605	57.51	FBXW9	F-box and WD repeat domain containing 9
22983	NA	3.00e-01	0.8766	1.0361269	0.9082235	71.23	MAST1	microtubule associated serine/threonine kinase 1
256126	NA	9.80e-01	0.433	-0.0246232	-0.0106619	60.37	SYCE2	synaptonemal complex central element protein 2
106144598	NA	2.38e-01	0.8184	1.1797905	0.9655722	20.08	FARSA-AS1	FARSA antisense RNA 1
102466659	NA	8.29e-01	0.8348	-0.2160307	-0.1803343	26.37	MIR6515	microRNA 6515
407013	NA	6.74e-01	1.0149	0.4206057	0.4268694	29.04	MIR24-2	microRNA 24-2
79173	NA	6.67e-01	0.8057	-0.4302989	-0.3466906	31.14	BRME1	break repair meiotic recombinase recruitment factor 1
113230	NA	7.80e-01	0.6144	-0.2799665	-0.1720065	52.42	MISP3	MISP family member 3
55723	NA	3.54e-01	0.6175	0.9274971	0.5726904	82.27	ASF1B	anti-silencing function 1B histone chaperone
84658	NA	1.46e-01	0.6762	-1.4538628	-0.9830967	35.03	ADGRE3	adhesion G protein-coupled receptor E3
85360	NA	5.84e-01	0.6422	0.5474035	0.351557	84.71	SYDE1	synapse defective Rho GTPase homolog 1
79852	NA	8.44e-01	0.6033	0.1967485	0.1186963	47.56	EPHX3	epoxide hydrolase 3
84941	NA	1.84e-01	0.6791	-1.3295377	-0.9028571	35.09	HSH2D	hematopoietic SH2 domain containing
105372295	NA	9.58e-01	0.8811	-0.0528643	-0.0465793	23.48	LOC105372295	uncharacterized LOC105372295
79041	NA	5.87e-01	1.1783	-0.5437519	-0.6406925	27.38	TMEM38A	transmembrane protein 38A
284434	NA	6.40e-01	1.5713	0.4681491	0.7355862	82.11	NWD1	NACHT and WD repeat domain containing 1
83878	NA	3.19e-01	0.9308	-0.9974382	-0.9284262	79.58	USHBP1	USH1 protein network component harmonin binding protein 1
126549	NA	1.10e-01	0.6332	1.5975835	1.0116171	76.01	ANKLE1	ankyrin repeat and LEM domain containing 1
110806280	NA	5.63e-02	0.5206	1.9083515	0.9934678	56.05	CCDC194	coiled-coil domain containing 194
100130519	NA	1.22e-01	0.9887	1.5477587	1.5303438	19.7	TMEM221	transmembrane protein 221
100507551	NA	8.66e-01	0.5042	-0.1689708	-0.0851928	38.98	PGLS-DT	PGLS divergent transcript
199786	NA	5.93e-02	0.6072	1.8860585	1.1451817	43.18	NIBAN3	niban apoptosis regulator 3
23025	NA	4.51e-01	1.1746	0.7530719	0.8845486	20.82	UNC13A	unc-13 homolog A
3640	NA	5.16e-01	1.171	0.6492265	0.7602363	32.38	INSL3	insulin like 3
3780	NA	5.59e-01	1.086	-0.5841135	-0.6343631	22.66	KCNN1	potassium calcium-activated channel subfamily N member 1
729966	NA	6.25e-01	1.3083	0.4886739	0.6393415	17.56	LOC729966	uncharacterized LOC729966
105372300	NA	4.66e-01	0.559	-0.7287036	-0.4073398	52.02	LOC105372300	uncharacterized LOC105372300
25789	NA	8.83e-01	0.8652	-0.1475014	-0.1276188	52.99	TMEM59L	transmembrane protein 59 like
1311	NA	5.82e-01	1.0211	-0.5501392	-0.561753	42.19	COMP	cartilage oligomeric matrix protein
10715	NA	6.01e-01	0.7195	0.5233695	0.3765552	45.83	CERS1	ceramide synthase 1
2657	NA	6.50e-01	0.9225	0.4532815	0.4181494	17.11	GDF1	growth differentiation factor 1
102724360	NA	8.50e-01	0.5972	0.1896994	0.1132943	36.51	HOMER3-AS1	HOMER3 antisense RNA 1
100271849	NA	8.47e-01	0.2749	0.1933879	0.0531701	82.52	MEF2B	myocyte enhancer factor 2B
83983	NA	7.10e-01	0.7497	-0.3724393	-0.2792363	34.11	TSSK6	testis specific serine kinase 6
284440	NA	7.17e-01	0.5754	0.3629466	0.2088524	69.68	LINC00663	long intergenic non-protein coding RNA 663
112267872	NA	8.27e-01	0.6556	0.2185125	0.1432565	46.93	LOC112267872	
81931	NA	9.50e-01	0.5658	-0.0623215	-0.0352627	52.48	ZNF93	zinc finger protein 93
91120	NA	6.44e-01	0.8024	0.4619417	0.3706683	60.26	ZNF682	zinc finger protein 682
105372310	NA	6.66e-01	1.0937	-0.4319382	-0.4724292	18.71	LOC105372310	uncharacterized LOC105372310
7617	NA	2.84e-01	0.8972	1.0715786	0.9614201	31.69	ZNF66	zinc finger protein 66
101929007	NA	9.39e-01	1.0073	0.0763157	0.0768729	25.35	LOC101929007	uncharacterized LOC101929007
641367	NA	1.05e-01	0.8518	1.6230119	1.3824323	23.11	CCNYL6	cyclin Y like 6 (pseudogene)
7757	NA	7.84e-01	0.9556	-0.2742417	-0.2620747	35.6	ZNF208	zinc finger protein 208
113835	NA	6.89e-01	0.6968	-0.4000046	-0.2787133	42.47	ZNF257	zinc finger protein 257
440519	NA	6.69e-01	0.5957	-0.4269112	-0.2542977	36.71	ZNF724	zinc finger protein 724
730087	NA	2.63e-02	0.7791	-2.2214723	-1.7306576	48.62	ZNF726	zinc finger protein 726
148189	NA	7.41e-01	0.7874	0.3304709	0.2601995	33.96	LINC00662	long intergenic non-protein coding RNA 662
101927151	NA	2.92e-01	0.8475	1.0539811	0.8932303	31.62	LINC02987	long intergenic non-protein coding RNA 2987
105372352	NA	4.23e-01	0.9743	-0.8016432	-0.7810208	28.09	UQCRFS1-DT	UQCRFS1 divergent transcript
79156	NA	1.54e-01	0.6907	-1.4242038	-0.9836779	39.58	PLEKHF1	pleckstrin homology and FYVE domain containing 1
9745	NA	4.88e-01	1.242	0.6929735	0.8606592	24.28	ZNF536	zinc finger protein 536
57616	NA	5.34e-01	0.5864	0.6212831	0.3643283	75.12	TSHZ3	teashirt zinc finger homeobox 3
11136	NA	6.72e-01	1.0283	0.4235325	0.4355104	18.06	SLC7A9	solute carrier family 7 member 9
91442	NA	8.31e-01	0.7029	-0.2134533	-0.1500373	41.85	FAAP24	FA core complex associated protein 24
85415	NA	4.56e-01	1.1068	0.7450092	0.8245569	23.63	RHPN2	rhophilin Rho GTPase binding protein 2
126248	NA	9.65e-01	1.0537	0.0444382	0.0468253	20.45	WDR88	WD repeat domain 88
126374	NA	2.28e-01	0.7595	-1.2058706	-0.9158411	66.65	WTIP	WT1 interacting protein
100129800	NA	6.20e-01	0.7516	0.4960191	0.3728152	23.15	ZNF807P	zinc finger protein 807, pseudogene
643719	NA	6.82e-01	1.0353	0.4091546	0.4235847	16.86	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
148103	NA	9.79e-01	0.8627	0.0267311	0.0230617	25.87	ZNF599	zinc finger protein 599
3249	NA	3.12e-01	0.5594	1.0104741	0.5652403	79.51	HPN	hepsin
163175	NA	6.39e-01	0.5989	-0.4684668	-0.2805708	76.47	LGI4	leucine rich repeat LGI family member 4
2866	NA	8.47e-01	0.4628	-0.193448	-0.0895291	56.03	GPR42	G protein-coupled receptor 42
26330	NA	7.47e-01	0.8348	-0.3231943	-0.2697907	52.74	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic
27033	NA	8.70e-01	1.0537	-0.1634608	-0.1722405	19.72	ZBTB32	zinc finger and BTB domain containing 32
126393	NA	8.14e-01	0.843	0.2353694	0.1984198	36.43	HSPB6	heat shock protein family B (small) member 6
4868	NA	5.09e-01	1.2924	-0.66084	-0.8540652	36.43	NPHS1	NPHS1 adhesion molecule, nephrin
84063	NA	4.75e-01	0.7619	0.7142565	0.5441736	68.76	KIRREL2	kirre like nephrin family adhesion molecule 2
199745	NA	4.44e-01	0.5263	-0.7655098	-0.4028498	66.03	THAP8	THAP domain containing 8
284403	NA	3.99e-01	0.8067	0.8436974	0.6805933	51.07	WDR62	WD repeat domain 62
5438	NA	8.96e-01	0.4807	-0.1310717	-0.0630081	74.01	POLR2I	RNA polymerase II subunit I
1346	NA	6.54e-01	0.9668	0.4486518	0.4337723	23.17	COX7A1	cytochrome c oxidase subunit 7A1
101927599	NA	9.06e-01	1.0302	-0.1186731	-0.1222572	20.16	ZNF529-AS1	ZNF529 antisense RNA 1
84911	NA	8.69e-01	0.7698	-0.1654419	-0.12735	34.01	ZNF382	zinc finger protein 382
284408	NA	1.66e-01	1.0623	1.3856893	1.4720668	22.57	ZNF790-AS1	ZNF790 antisense RNA 1
388536	NA	9.61e-02	0.6077	1.6640339	1.0111593	79.27	ZNF790	zinc finger protein 790
374899	NA	7.03e-01	0.6223	-0.381492	-0.2373839	53.78	ZNF829	zinc finger protein 829
390927	NA	8.89e-01	0.606	0.140191	0.0849599	62.54	ZNF793	zinc finger protein 793
100507433	NA	3.64e-01	1.0273	0.9084207	0.9331859	19.95	ZNF571-AS1	ZNF571 antisense RNA 1
84775	NA	3.73e-01	0.9078	0.8910731	0.8089073	45.76	ZNF607	zinc finger protein 607
126231	NA	3.84e-01	0.7112	-0.8706919	-0.6192445	44.71	ZNF573	zinc finger protein 573
94274	NA	5.39e-01	0.867	-0.6150475	-0.5332401	59.17	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A
57828	NA	4.42e-01	0.5593	0.768072	0.429556	85.04	CATSPERG	cation channel sperm associated auxiliary subunit gamma
199720	NA	8.15e-01	0.9224	-0.2336896	-0.2155569	20.03	GGN	gametogenetin
399473	NA	4.60e-01	1.0428	0.7383342	0.7699211	23.17	SPRED3	sprouty related EVH1 domain containing 3
643669	NA	7.93e-01	0.4733	0.2622747	0.1241259	85.13	CCER2	coiled-coil glutamate rich protein 2
115290	NA	5.58e-01	1.1142	-0.5857619	-0.6526569	31.19	FBXO17	F-box protein 17
126433	NA	7.37e-01	0.4056	-0.3363238	-0.1364211	65.55	FBXO27	F-box protein 27
126272	NA	9.39e-01	0.4574	-0.0765949	-0.0350326	64.82	EID2B	EP300 interacting inhibitor of differentiation 2B
107987267	NA	8.50e-01	0.8091	-0.1890073	-0.1529182	54.52	LOC107987267	
107985289	NA	3.32e-01	1.0447	0.9705072	1.0138765	18.48	LOC107985289	uncharacterized LOC107985289
147746	NA	8.52e-01	0.891	0.186746	0.1663862	35.5	HIPK4	homeodomain interacting protein kinase 4
105372489	NA	6.28e-01	0.6555	0.4849555	0.3178754	66.62	SERTAD3-AS1	SERTAD3 antisense RNA 1
57731	NA	5.21e-01	0.9665	0.6416056	0.6200899	20.87	SPTBN4	spectrin beta, non-erythrocytic 4
171523	NA	4.63e-01	0.5197	0.7346916	0.3818095	67.17	CYP2T1P	cytochrome P450 family 2 subfamily T member 1, pseudogene
1556	NA	7.03e-01	0.9102	-0.3812424	-0.347004	24.73	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
80776	NA	5.78e-01	0.4155	0.556317	0.2311643	80.12	B9D2	B9 domain containing 2
374907	NA	9.54e-01	1.1724	0.0571467	0.0669983	28.5	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
100505495	NA	6.21e-01	1.0933	0.4947877	0.5409709	52.65	PCAT19	prostate cancer associated transcript 19
105372404	NA	7.52e-01	0.9598	0.3154801	0.302809	32.65	LOC105372404	uncharacterized LOC105372404
102465478	NA	7.31e-01	0.635	-0.3439205	-0.2183904	26.39	MIR6797	microRNA 6797
478	NA	1.70e-01	0.9893	1.3720778	1.3574611	34.67	ATP1A3	ATPase Na+/K+ transporting subunit alpha 3
100505622	NA	8.16e-01	0.8503	-0.2324033	-0.1976053	23.05	POU2F2-AS1	POU2F2 antisense RNA 1
284338	NA	9.50e-01	0.8841	0.0621377	0.0549376	22.39	PRR19	proline rich 19
284339	NA	3.53e-01	1.0917	-0.929295	-1.0144739	24.21	TMEM145	transmembrane protein 145
3991	NA	9.24e-01	0.3762	0.0954072	0.0358927	69.92	LIPE	lipase E, hormone sensitive type
284346	NA	1.69e-01	0.7411	-1.3751296	-1.0191144	24.91	ZNF575	zinc finger protein 575
390940	NA	6.71e-01	0.5928	0.4249462	0.2519238	50.53	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
100170229	NA	5.10e-01	0.6227	0.6594364	0.4106072	50.55	SRRM5	serine/arginine repetitive matrix 5
284348	NA	7.59e-01	0.9503	-0.3067176	-0.2914827	24.94	LYPD5	LY6/PLAUR domain containing 5
342908	NA	9.86e-01	0.6024	-0.0175649	-0.0105812	57.11	ZNF404	zinc finger protein 404
7638	NA	8.02e-01	0.9893	-0.2501214	-0.2474439	22.42	ZNF221	zinc finger protein 221
7711	NA	4.79e-01	0.5322	0.7073089	0.3764493	69.62	ZNF155	zinc finger protein 155
101928063	NA	6.28e-01	0.8218	0.4849016	0.3984729	19.74	ZNF230-DT	ZNF230 divergent transcript
7673	NA	6.28e-01	0.5413	-0.4849872	-0.2625458	81.29	ZNF222	zinc finger protein 222
353355	NA	9.40e-01	1.1721	0.0752404	0.0881865	19.2	ZNF233	zinc finger protein 233
9310	NA	7.14e-01	0.5502	0.3661517	0.2014616	75.01	ZNF235	zinc finger protein 235
7771	NA	7.87e-01	0.7464	0.2707235	0.2020781	47.69	ZNF112	zinc finger protein 112
26974	NA	5.88e-01	0.9292	0.5424095	0.503983	28.42	ZNF285	zinc finger protein 285
56971	NA	1.45e-01	0.6149	1.4566308	0.8956663	70.08	CEACAM19	CEA cell adhesion molecule 19
342	NA	7.58e-01	0.5494	-0.3078665	-0.1691315	69.33	APOC1P1	apolipoprotein C1 pseudogene 1
346	NA	6.56e-01	0.5508	-0.4452752	-0.2452547	23.02	APOC4	apolipoprotein C4
105372419	NA	3.90e-01	0.4739	0.8598992	0.4075346	78.65	GEMIN7-AS1	GEMIN7 antisense RNA 1
147700	NA	5.26e-01	0.878	0.6334317	0.5561625	22.28	KLC3	kinesin light chain 3
100287177	NA	2.75e-01	0.7382	1.0923778	0.8063416	34.69	EML2-AS1	EML2 antisense RNA 1
2696	NA	6.88e-01	0.702	0.4016079	0.2819174	50.24	GIPR	gastric inhibitory polypeptide receptor
147912	NA	9.81e-01	1.0222	-0.0237855	-0.0243145	50.49	SIX5	SIX homeobox 5
1762	NA	4.90e-01	0.7733	0.6901761	0.5337157	54.46	DMWD	DM1 locus, WD repeat containing
4858	NA	8.05e-01	1.0983	-0.2467511	-0.2710111	39.85	NOVA2	NOVA alternative splicing regulator 2
105372426	NA	5.46e-01	0.3681	0.6043147	0.2224526	77.94	LOC105372426	uncharacterized LOC105372426
83987	NA	4.25e-01	1.1251	0.7983278	0.8982121	30.86	CCDC8	coiled-coil domain containing 8
100506012	NA	3.53e-01	1.0393	0.928618	0.9650868	21.9	PPP5D1P	PPP5 tetratricopeptide repeat domain containing 1, pseudogene
94235	NA	2.63e-01	0.7434	1.1197147	0.8323561	54.13	GNG8	G protein subunit gamma 8
100506068	NA	9.91e-01	0.9517	0.0113098	0.0107638	31.95	DACT3-AS1	DACT3 antisense RNA 1
107987269	NA	8.02e-01	0.8459	-0.25084	-0.2121825	19.64	LOC107987269	uncharacterized LOC107987269
54958	NA	1.19e-01	0.4772	1.558995	0.7439435	67.2	TMEM160	transmembrane protein 160
255783	NA	9.55e-01	0.4858	0.0563305	0.0273677	60.34	INAFM1	InaF motif containing 1
100505681	NA	8.90e-01	0.6997	0.137996	0.0965489	46.66	NAPA-AS1	NAPA antisense RNA 1
84215	NA	6.76e-01	0.6941	-0.4176254	-0.2898702	40.48	ZNF541	zinc finger protein 541
106144593	NA	9.89e-01	0.4741	-0.013398	-0.0063515	40.97	NOP53-AS1	NOP53 antisense RNA 1
56344	NA	5.99e-01	0.9695	0.5265275	0.5104453	15.86	CABP5	calcium binding protein 5
107984140	NA	2.17e-01	0.7906	1.2356013	0.976811	43.99	LOC107984140	
2906	NA	8.21e-01	0.5386	0.2259484	0.1217052	67.8	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D
114783	NA	2.72e-01	0.627	1.099422	0.6893474	70.75	LMTK3	lemur tyrosine kinase 3
54854	NA	9.30e-01	1.1694	0.0876188	0.102463	21.45	FAM83E	family with sequence similarity 83 member E
653677	NA	7.52e-01	0.8681	0.3163583	0.2746408	25.43	SEC1P	secretory blood group 1, pseudogene
126147	NA	8.79e-01	1.0335	-0.1520687	-0.1571668	17.01	NTN5	netrin 5
2524	NA	8.33e-01	1.0727	0.2113646	0.2267305	15.87	FUT2	fucosyltransferase 2
284358	NA	5.02e-01	1.0037	0.6716714	0.6741389	30.48	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
284359	NA	8.79e-01	1.1747	0.1526792	0.1793496	36.46	IZUMO1	izumo sperm-oocyte fusion 1
105372432	NA	1.99e-01	0.9595	1.2841027	1.2321127	24.97	LOC105372432	uncharacterized LOC105372432
27294	NA	4.81e-01	0.6702	-0.7039565	-0.4717815	53.13	DHDH	dihydrodiol dehydrogenase
55150	NA	1.72e-01	0.87	1.3673179	1.1895931	17.78	C19orf73	chromosome 19 open reading frame 73
3270	NA	7.30e-01	0.6076	-0.3446244	-0.2093864	60.62	HRC	histidine rich calcium binding protein
28968	NA	2.83e-01	0.7629	1.0735201	0.8189474	69.16	SLC6A16	solute carrier family 6 member 16
8463	NA	7.50e-01	0.5467	-0.3187987	-0.1742745	69.44	TEAD2	TEA domain transcription factor 2
101928295	NA	9.49e-01	0.9501	0.0637	0.0605216	30.18	LOC101928295	uncharacterized LOC101928295
26819	NA	9.07e-01	0.7008	0.1174357	0.0822968	62.56	SNORD32A	small nucleolar RNA, C/D box 32A
26818	NA	3.27e-01	0.6263	0.9796811	0.6135674	83.65	SNORD33	small nucleolar RNA, C/D box 33
26817	NA	1.20e-01	0.513	1.553265	0.7968093	80.31	SNORD34	small nucleolar RNA, C/D box 34
126129	NA	4.66e-01	1.088	0.728939	0.7930596	31.31	CPT1C	carnitine palmitoyltransferase 1C
60385	NA	3.30e-01	1.1643	0.9745806	1.1346709	21.83	TSKS	testis specific serine kinase substrate
105372435	NA	2.29e-01	0.6617	1.2022049	0.7955377	25.58	LOC105372435	uncharacterized LOC105372435
100506033	NA	6.87e-01	0.3489	-0.4035806	-0.1407901	58.78	PTOV1-AS1	PTOV1 antisense RNA 1
100616314	NA	1.82e-01	0.9711	1.3332848	1.2947954	16.83	MIR4750	microRNA 4750
100616483	NA	3.75e-01	0.7023	-0.8864108	-0.6224966	27.95	MIR4751	microRNA 4751
79784	NA	9.04e-01	0.9006	-0.1208999	-0.1088839	84.48	MYH14	myosin heavy chain 14
105372437	NA	8.92e-01	1.0653	0.1356724	0.1445362	25.16	LOC105372437	uncharacterized LOC105372437
4606	NA	2.17e-01	1.12	1.2335976	1.3816795	33.49	MYBPC2	myosin binding protein C2
112703	NA	7.35e-01	0.9723	-0.3383717	-0.329013	20.54	GARIN5A	golgi associated RAB2 interactor 5A
554235	NA	2.06e-01	1.0085	1.2649276	1.2756337	21.3	ASPDH	aspartate dehydrogenase domain containing
94030	NA	8.45e-01	0.786	0.195995	0.1540588	68.5	LRRC4B	leucine rich repeat containing 4B
84258	NA	2.60e-01	0.6017	1.1254135	0.6771455	47.44	SYT3	synaptotagmin 3
342918	NA	6.90e-02	0.9551	1.8183321	1.7366499	19.83	C19orf81	chromosome 19 open reading frame 81
50944	NA	1.29e-01	0.8966	1.5185153	1.3615263	35.51	SHANK1	SH3 and multiple ankyrin repeat domains 1
6320	NA	5.49e-01	0.5886	-0.5996592	-0.3529371	51.97	CLEC11A	C-type lectin domain containing 11A
43847	NA	3.94e-01	0.9804	0.8522678	0.8355427	17.6	KLK14	kallikrein related peptidase 14
90353	NA	4.20e-01	0.5604	0.8058249	0.451587	75.82	CTU1	cytosolic thiouridylase subunit 1
402665	NA	3.47e-01	0.9098	-0.9397591	-0.8549982	84.58	IGLON5	IgLON family member 5
125875	NA	2.34e-01	0.8994	1.1896814	1.0699563	34.23	CLDND2	claudin domain containing 2
4818	NA	4.88e-01	0.6463	0.6932692	0.4480863	47.92	NKG7	natural killer cell granule protein 7
105372446	NA	3.62e-02	1.1374	2.0949536	2.3827254	25.44	LIM2-AS1	LIM2 and SIGLEC10 antisense RNA 1
102238594	NA	6.83e-01	0.8086	0.407869	0.3297999	21.33	SPACA6-AS1	SPACA6 antisense RNA 1
3036	NA	6.32e-01	1.1011	0.4791707	0.5276293	25.46	HAS1	hyaluronan synthase 1
112268244	NA	9.96e-01	0.7229	0.0044804	0.0032387	55.99	LOC112268244	uncharacterized LOC112268244
162963	NA	7.60e-01	1.0968	0.305161	0.3346894	19.78	ZNF610	zinc finger protein 610
102724105	NA	7.50e-01	1.1657	0.3187624	0.3715878	29.76	ZNF528-AS1	ZNF528 antisense RNA 1
147660	NA	1.19e-01	0.7831	-1.5581421	-1.2202276	23.98	ZNF578	zinc finger protein 578
100529240	NA	3.51e-01	0.4891	-0.932624	-0.4561364	46.92	ZNF816-ZNF321P	ZNF816-ZNF321P readthrough
399669	NA	6.69e-01	0.5407	-0.427469	-0.2311214	40.28	ZNF321P	zinc finger protein 321, pseudogene
55786	NA	2.05e-01	0.7635	1.2682035	0.9682265	52.91	ZNF415	zinc finger protein 415
79788	NA	3.90e-01	0.4496	0.8602948	0.3868101	50.94	ZNF665	zinc finger protein 665
342926	NA	8.16e-01	0.7714	-0.2333254	-0.179984	46.67	ZNF677	zinc finger protein 677
107987264	NA	5.30e-01	0.5969	0.6276585	0.3746235	39.12	LOC107987264	putative zinc finger protein 137
105372457	NA	9.11e-01	0.7381	0.1124008	0.082962	58.73	MYADM-AS1	MYADM antisense RNA 1
5582	NA	8.71e-01	1.0003	0.161935	0.1619812	49.12	PRKCG	protein kinase C gamma
102724273	NA	3.38e-01	1.0327	0.9588351	0.99022	21.11	LOC102724273	uncharacterized LOC102724273
107985279	NA	6.06e-01	0.9657	0.5155988	0.4979041	29.78	LOC107985279	uncharacterized LOC107985279
353514	NA	4.17e-01	0.8409	-0.8124162	-0.6831925	54.62	LILRA5	leukocyte immunoglobulin like receptor A5
57348	NA	9.19e-01	0.8888	0.1011093	0.0898649	80.68	TTYH1	tweety family member 1
104355426	NA	8.34e-01	0.4544	0.2096125	0.0952496	43.66	LENG8-AS1	LENG8 antisense RNA 1
148170	NA	4.73e-02	1.1678	1.9837596	2.316606	22.18	CDC42EP5	CDC42 effector protein 5
